id,creator0,creator1,creator2,creator3,creator4,creator5,creator6,creator7,creator8,creator9,creator10,creator11,type0,type1,type2,type3,type4,type5,type6,type7,type8,type9,type10,type11,type12,type13,type14,material0,material1,material2,material3,material4,material5,material6,material7,material8,material9,material10,material11,material12,material13,material14,material15,material16,material17,material18,material19,material20,material21,material22,material23,material24,material25,material26,material27,material28,date0,date1,date2
0000788,anoniem,,,,,,,,,,,,beeldhouwwerk,beeld,,,,,,,,,,,,,,brons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800 -  850,,
0000769,anoniem,,,,,,,,,,,,lamp,fragment,,,,,,,,,,,,,,brons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930 -  1600,,
0000816,anoniem,,,,,,,,,,,,fles,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1635 - ca. 1645,,
0000580,anoniem,,,,,,,,,,,,netsuke,,,,,,,,,,,,,,,hout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000990,anoniem,,,,,,,,,,,,puntfles,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1720,,
0000565,anoniem,,,,,,,,,,,,chaire,,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600 -  1699,,
0000993,anoniem,,,,,,,,,,,,knobbelfles,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1662 -  1722,,
0000058,anoniem,,,,,,,,,,,,spiegel,,,,,,,,,,,,,,,brons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200 -  300,,
0000090,anoniem,,,,,,,,,,,,beeldhouwwerk,beeld,fragment,,,,,,,,,,,,,ivoor,verfstof,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500 -  1600,,
0000572,anoniem,,,,,,,,,,,,urn,,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000377,anoniem,,,,,,,,,,,,pot,,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550 -  1600,,
0000347,anoniem,,,,,,,,,,,,kom,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723 -  1735,,
0000310,Myochin Munehide,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,ijzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600 -  1699,,
0000710,Pillement Jean Baptiste,,,,,,,,,,,,tekening,ontwerp,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1770 -  1770,,
0000228,Ito Masatsune,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,ijzer,goud,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650 -  1750,,
0000239,anoniem,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,ijzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550 -  1700,,
0000968,,,,,,,,,,,,,kom,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1662 -  1722,,
0000126,Huet Jean Baptiste (le vieux),,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1782 -  1811,,
0000717,anoniem,,,,,,,,,,,,kruik,baardmankruik,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1520 - ca. 1560,,
0000419,Mallet Jean Baptiste,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,dekverf,waterverf,,,,,,,,,,,,,,,,,,,,,,,,,,,1788 -  1799,,
0000116,Caresme Philippe,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1744 -  1796,,
0000297,Kitagawa Soten,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,ijzer,goud,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675 -  1700,,
0000194,anoniem,,,,,,,,,,,,beeldhouwwerk,kop,Lokeshvara,fragment,,,,,,,,,,,,zandsteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150 -  1250,,
0000699,Nicolle Victor Jean,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1787 -  1811,,
0000457,anoniem,,,,,,,,,,,,kom,theekom,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1600 - ca. 1699,,
0000488,anoniem,,,,,,,,,,,,chaire,stoftheebus,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000218,anoniem,,,,,,,,,,,,kozuka,,,,,,,,,,,,,,,email,ijzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000351,anoniem,,,,,,,,,,,,kom,theekom,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,960 -  1279,,
0000220,Masayuki,,,,,,,,,,,,kozuka,,,,,,,,,,,,,,,geelkoper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000428,Kran Engel,,,,,,,,,,,,kan,kruik,,,,,,,,,,,,,,steengoed,glazuur,tin,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1584 - ca. 1600,,
0000178,anoniem,,,,,,,,,,,,beeldhouwwerk,beeld,Maitreya,,,,,,,,,,,,,brons,verguldsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 -  525,,
0000781,anoniem,,,,,,,,,,,,tabaksdoos,sirihdoos,,,,,,,,,,,,,,zilver,suassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,1859 -  1859,,
0000517,anoniem,,,,,,,,,,,,fles,sakefles,,,,,,,,,,,,,,porselein,glazuur,email,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1660 - ca. 1680,,
0000387,anoniem,,,,,,,,,,,,penseelpot,penseelhouder,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1700 - ca. 1725,,
0000051,anoniem,,,,,,,,,,,,ritueel object,jue,plengbeker,,,,,,,,,,,,,brons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1300 -  -1000,,
0000869,anoniem,,,,,,,,,,,,schaal (objectnaam),,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400 -  1500,,
0000963,anoniem,,,,,,,,,,,,vaas,,,,,,,,,,,,,,,porselein,kobalt,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1635 - ca. 1650,,
0000088,anoniem,,,,,,,,,,,,beeldhouwwerk,beeld,,,,,,,,,,,,,,brons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400 -  1500,,
0000623,anoniem,,,,,,,,,,,,inro,,,,,,,,,,,,,,,hout,lak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000094,Boucher François,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1713 - ca. 1770,,
0000689,anoniem,,,,,,,,,,,,schildering,,,,,,,,,,,,,,,zijde,verfstof,goud,,,,,,,,,,,,,,,,,,,,,,,,,,,1200 -  1300,,
0000900,Pillement Jean Baptiste,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1738 -  1806,,
0000268,anoniem,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,messing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000443,anoniem,,,,,,,,,,,,kom,theekom,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000721,Peyron Jean François Pierre,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1754 -  1814,,
0000882,anoniem,,,,,,,,,,,,beeldhouwwerk,beeld,,,,,,,,,,,,,,brons,verfstof,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500 -  1600,,
0000380,anoniem,,,,,,,,,,,,schaal (objectnaam),,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1661 -  1722,,
0000153,Lavallée-Poussin Etienne de,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762 -  1777,,
0000907,Pater Jean Baptiste François,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1705 -  1736,,
0000008,Hondius Hendrick (I),Hondius Hendrick,Republiek der Zeven Verenigde Nederlanden,,,,,,,,,,prent,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626 -  1626,,
0000585,Sukenaga,,,,,,,,,,,,netsuke,,,,,,,,,,,,,,,hout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800 -  1825,,
0000639,anoniem,,,,,,,,,,,,doos,,,,,,,,,,,,,,,hout,lak,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775 -  1825,,
0000379,anoniem,,,,,,,,,,,,schaal (objectnaam),,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1368 -  1644,,
0000842,anoniem,,,,,,,,,,,,kop,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1662 -  1722,,
0000453,anoniem,,,,,,,,,,,,kom,theekom,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000476,anoniem,,,,,,,,,,,,chaire,stoftheebus,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000063,anoniem,,,,,,,,,,,,ritueel object,dou,lepel,,,,,,,,,,,,,brons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1100 -  -800,,
0000958,anoniem,,,,,,,,,,,,vaas,rolwagen,,,,,,,,,,,,,,porselein,kobalt,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,1635 -  1650,,
0000091,anoniem,anoniem,,,,,,,,,,,beeldhouwwerk,beeld,,,,,,,,,,,,,,ivoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000307,anoniem,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,ijzer,goud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000440,Oudry Jean Baptiste,,,,,,,,,,,,tekening,ontwerp,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1732 -  1732,,
0000389,anoniem,,,,,,,,,,,,schaal (objectnaam),,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1661 -  1722,,
0000960,anoniem,,,,,,,,,,,,vaas,,,,,,,,,,,,,,,porselein,kobalt,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,1635 -  1650,,
0000527,anoniem,,,,,,,,,,,,kan,schenkkan,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000753,anoniem,,,,,,,,,,,,prent,,,,,,,,,,,,,,,papier,verfstof,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600 -  1625,,
0000845,anoniem,,,,,,,,,,,,vaas,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1750 - ca. 1800,,
0000552,anoniem,,,,,,,,,,,,kom,theekom,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800 -  1825,,
0000940,anoniem,,,,,,,,,,,,fles,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600 -  1650,,
0000229,anoniem,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,suassa,goud,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750 -  1850,,
0000048,anoniem,,,,,,,,,,,,ritueel object,bianhu,fles,,,,,,,,,,,,,brons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-350 -  -250,,
0000877,anoniem,,,,,,,,,,,,beeldhouwwerk,beeld,Yamantaka,,,,,,,,,,,,,brons,verguldsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000191,anoniem,,,,,,,,,,,,beeldhouwwerk,kop,Boeddha-beeld,,,,,,,,,,,,,brons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400 -  1500,,
0000392,anoniem,,,,,,,,,,,,kom,kraaikop,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600 -  1625,,
0000042,Boucher François,Huet Jean Baptiste (le vieux),,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1713 -  1770,,
0000287,Umetada,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,ijzer,goud,zilver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000278,Yasuchika,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,koper,goud,zilver,suassa,shibuichi,,,,,,,,,,,,,,,,,,,,,,,,,1800 -  1900,,
0000750,anoniem,,,,,,,,,,,,prent,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600 -  1625,,
0000231,Masatomo,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,ijzer,parelmoer,edelsteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000161,anoniem,,,,,,,,,,,,beeldhouwwerk,beeld,,,,,,,,,,,,,,hout,verfstof,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1700 - ca. 1800,,
0000590,Ranichi,,,,,,,,,,,,netsuke,,,,,,,,,,,,,,,ivoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1790 -  1800,,
0000267,anoniem,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,ijzer,goud,suassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000069,anoniem,,,,,,,,,,,,beeldhouwwerk,graffiguur,,,,,,,,,,,,,,aardewerk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650 -  750,,
0000597,anoniem,,,,,,,,,,,,netsuke,,,,,,,,,,,,,,,hout,roodlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000609,anoniem,,,,,,,,,,,,inro,,,,,,,,,,,,,,,hout,lak,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000360,anoniem,,,,,,,,,,,,pot,,,,,,,,,,,,,,,aardewerk,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,618 -  906,,
0000498,anoniem,,,,,,,,,,,,chaire,stoftheebus,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000893,anoniem,,,,,,,,,,,,doos,,,,,,,,,,,,,,,hout,lak,parelmoer,metaaldraad,,,,,,,,,,,,,,,,,,,,,,,,,,1200 -  1300,,
0000478,anoniem,,,,,,,,,,,,wierookbrander,hibachi,,,,,,,,,,,,,,steengoed,glazuur,metaal,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000439,Oudry Jean Baptiste,,,,,,,,,,,,tekening,ontwerp,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731 -  1731,,
0000641,anoniem,,,,,,,,,,,,rookstel,,,,,,,,,,,,,,,hout,lak,metaal,,,,,,,,,,,,,,,,,,,,,,,,,,,1800 -  1825,,
0000252,Hiroyasu,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,suassa,goud,zilver,koper,,,,,,,,,,,,,,,,,,,,,,,,,,1800 -  1850,,
0000942,anoniem,,,,,,,,,,,,kom,kraaikop,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600 -  1625,,
0000315,anoniem,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,ijzer,goud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000571,anoniem,,,,,,,,,,,,vaas,,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000458,anoniem,,,,,,,,,,,,kom,theekom,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600 -  1699,,
0000576,anoniem,,,,,,,,,,,,kom,theekom,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000884,anoniem,,,,,,,,,,,,beeldhouwwerk,beeld,Avalokitesvara,,,,,,,,,,,,,brons,verguldsel,granaat (mineraal),turkoois,edelsteen,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1300 - ca. 1500,,
0000504,anoniem,,,,,,,,,,,,vaas,,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000169,anoniem,,,,,,,,,,,,beeldhouwwerk,beeld,,,,,,,,,,,,,,brons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1000 - ca. 1200,,
0000013,anoniem,,,,,,,,,,,,netsuke,,,,,,,,,,,,,,,porselein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1700 - ca. 1724,,
0000040,Boucher François,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1713 -  1770,,
0000887,anoniem,,,,,,,,,,,,schildering,tekening,,,,,,,,,,,,,,papier,verfstof,dekverf,,,,,,,,,,,,,,,,,,,,,,,,,,,1600 -  1699,,
0000756,anoniem,,,,,,,,,,,,beeldhouwwerk,kop,Boeddha-beeld,,,,,,,,,,,,,andesiet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800 -  800,,
0000600,anoniem,,,,,,,,,,,,netsuke,,,,,,,,,,,,,,,hout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000073,anoniem,,,,,,,,,,,,beeldhouwwerk,graffiguur,,,,,,,,,,,,,,aardewerk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650 -  750,,
0000085,anoniem,,,,,,,,,,,,beeldhouwwerk,beeld,,,,,,,,,,,,,,zandsteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950 -  950,,
0000952,anoniem,,,,,,,,,,,,kan,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1635 - ca. 1640,,
0000919,anoniem,anoniem,,,,,,,,,,,herenkleding,bovenkleding,jas,rok,rock,frak,,,,,,,,,,zijde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1785 - ca. 1790,,
0000331,anoniem,,,,,,,,,,,,kom,theekom,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,960 -  1279,,
0000381,anoniem,,,,,,,,,,,,kom op voet,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1600 - ca. 1699,,
0000787,anoniem,,,,,,,,,,,,spiegel,,,,,,,,,,,,,,,brons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930 -  1600,,
0000707,Portail Jacques André,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1740 -  1759,,
0000053,anoniem,,,,,,,,,,,,spiegel,,,,,,,,,,,,,,,brons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-500 -  -200,,
0000395,anoniem,,,,,,,,,,,,schaal (objectnaam),,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1600 - ca. 1625,,
0000499,anoniem,,,,,,,,,,,,chaire,stoftheebus,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600 -  1725,,
0000691,anoniem,,,,,,,,,,,,herenkleding,bovenkleding,hemd,,,,,,,,,,,,,linnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,in of voor 1640 - in or before 1640,,
0000607,anoniem,,,,,,,,,,,,suzuribako,schrijfcassette,,,,,,,,,,,,,,hout,lak,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775 -  1825,,
0000438,Oudry Jean Baptiste,,,,,,,,,,,,tekening,ontwerp,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731 -  1731,,
0000316,anoniem,,,,,,,,,,,,theekom,,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,960 -  1279,,
0000830,anoniem,,,,,,,,,,,,bord (vaatwerk),,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1300 - ca. 1300,,
0000553,anoniem,,,,,,,,,,,,kom,theekom,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775 -  1800,,
0000273,anoniem,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,ijzer,goud,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1900,,
0000727,anoniem,,,,,,,,,,,,doos,,,,,,,,,,,,,,,zilver,verguldsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,618 -  907,,
0000634,anoniem,,,,,,,,,,,,suzuribako,,,,,,,,,,,,,,,hout,lak,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1800 - ca. 1800,,
0000487,anoniem,,,,,,,,,,,,chaire,stoftheebus,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000183,anoniem,,,,,,,,,,,,beeldhouwwerk,beeld,windstreekhoeder,,,,,,,,,,,,,brons,verguldsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,618 -  906,,
0000657,Yukan,,,,,,,,,,,,beeldhouwwerk,masker,,,,,,,,,,,,,,hout,verfstof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000801,anoniem,,,,,,,,,,,,schep,,,,,,,,,,,,,,,zilver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300 -  1600,,
0000401,He Chaozong,,,,,,,,,,,,figuur,,,,,,,,,,,,,,,blanc de Chine,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1750 - ca. 1800,,
0000412,anoniem,,,,,,,,,,,,doos,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500 -  1600,,
0000751,anoniem,,,,,,,,,,,,prent,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600 -  1625,,
0000344,anoniem,,,,,,,,,,,,kom,theekom,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,960 -  1279,,
0000007,Call Jan van (I),Schenk Pieter (I),onbekend,,,,,,,,,,prent,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1666 -  1706,,
0000420,Moreau Louis Gabriel,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,dekverf,waterverf,,,,,,,,,,,,,,,,,,,,,,,,,,,1750 -  1806,,
0000950,anoniem,,,,,,,,,,,,schotel,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600 -  1630,,
0000637,Shigehide,,,,,,,,,,,,inro,,,,,,,,,,,,,,,hout,lak,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1800 - ca. 1800,,
0000118,Freudenberger Sigmund,,,,,,,,,,,,tekening,ontwerp,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1770 -  1780,,
0000567,anoniem,,,,,,,,,,,,chaire,stoftheebus,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600 -  1800,,
0000848,anoniem,,,,,,,,,,,,kendi,waterkan,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1475 - ca. 1525,,
0000677,anoniem,,,,,,,,,,,,beeldhouwwerk,masker,,,,,,,,,,,,,,hout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800 -  1850,,
0000028,Boucher François,,,,,,,,,,,,tekening,ontwerp,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1713 -  1734,,
0000744,anoniem,,,,,,,,,,,,beeldhouwwerk,,,,,,,,,,,,,,,jade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000562,anoniem,,,,,,,,,,,,doos,,,,,,,,,,,,,,,steengoed,glazuur,tin,goudlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000680,Masayoshi Kitao,anoniem,,,,,,,,,,,prent,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775 -  1824,,
0000795,anoniem,,,,,,,,,,,,bel,,,,,,,,,,,,,,,brons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930 -  1600,,
0000705,Nicolle Victor Jean,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,waterverf,,,,,,,,,,,,,,,,,,,,,,,,,,,,1787 -  1811,,
0000036,Boucher François,,,,,,,,,,,,tekening,ontwerp,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1713 -  1734,,
0000305,anoniem,,,,,,,,,,,,tsuba,namban-tsuba,,,,,,,,,,,,,,ijzer,koper,goud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000109,Demarne Jean Louis,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1754 -  1829,,
0000484,anoniem,,,,,,,,,,,,chaire,stoftheebus,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000358,anoniem,,,,,,,,,,,,schotel,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1575 - ca. 1625,,
0000207,anoniem,,,,,,,,,,,,kozuka,,,,,,,,,,,,,,,koper,goud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000804,anoniem,,,,,,,,,,,,beeldhouwwerk,reliëf,fragment,,,,,,,,,,,,,andesiet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350 -  1400,,
0000663,Tosa Mitsuoki,,,,,,,,,,,,schildering,,,,,,,,,,,,,,,zijde,inkt,verfstof,,,,,,,,,,,,,,,,,,,,,,,,,,,1650 -  1680,,
0000605,anoniem,,,,,,,,,,,,wierookdoos,kobako,,,,,,,,,,,,,,hout,lak,tin,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1700 - ca. 1800,,
0000810,anoniem,,,,,,,,,,,,gordelpendant,,,,,,,,,,,,,,,jade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960 -  1279,,
0000618,anoniem,,,,,,,,,,,,inro,,,,,,,,,,,,,,,hout,lak,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
